1,0,0.587786664902119,-4.59511985013459
2,0,0.587786664902119,-4.59511985013459
3,0,0.587786664902119,-4.59511985013459
4,0,0.587786664902119,-4.59511985013459
5,0,0.587786664902119,-4.59511985013459
6,0.810930216216329,0.916290731874155,-4.59511985013459
7,0.810930216216329,0.916290731874155,-4.59511985013459
8,0.810930216216329,0.916290731874155,-4.59511985013459
9,0.810930216216329,0.916290731874155,-4.59511985013459
10,0.510825623765991,0.510825623765991,-4.59511985013459
11,0.510825623765991,0.510825623765991,-4.59511985013459
12,0.510825623765991,0.510825623765991,-4.59511985013459
13,0.510825623765991,0.510825623765991,-4.59511985013459
14,0.510825623765991,0.510825623765991,-4.59511985013459
15,0.510825623765991,0.510825623765991,-4.59511985013459
16,0.916290731874155,0.693147180559945,-4.59511985013459
17,0.916290731874155,0.693147180559945,-4.59511985013459
18,0.916290731874155,0.693147180559945,-4.59511985013459
19,0.916290731874155,0.693147180559945,-4.59511985013459
20,0.693147180559945,0.559615787935423,-4.59511985013459
21,0.693147180559945,0.559615787935423,-4.59511985013459
22,0.693147180559945,0.559615787935423,-4.59511985013459
23,0.693147180559945,0.559615787935423,-4.59511985013459
24,0.847297860387204,0.693147180559945,-4.59511985013459
25,0.847297860387204,0.693147180559945,-4.59511985013459
26,0.847297860387204,0.693147180559945,-4.59511985013459
27,0.693147180559945,0.510825623765991,-4.59511985013459
28,0.693147180559945,0.510825623765991,-4.59511985013459
29,0.693147180559945,0.510825623765991,-4.59511985013459
30,0.916290731874155,1.09861228866811,-4.59511985013459
31,0.916290731874155,1.09861228866811,-4.59511985013459
32,0.405465108108164,0.405465108108164,-4.59511985013459
33,0.405465108108164,0.405465108108164,-4.59511985013459
34,0.405465108108164,0.405465108108164,-4.59511985013459
35,0.405465108108164,0.405465108108164,-4.59511985013459
36,1.09861228866811,-0,-4.59511985013459
37,1.09861228866811,-0,-4.59511985013459
